22;Poirier.Liliana@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
23;Jean.Lavona@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
24;Gilbert.Manda@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
25;Tremblay.Conchita@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
26;Bouchard.Emanuel@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
27;Duchesne.Celestine@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
28;Poirier.Rikki@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
29;Jean.Jacque@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
30;Gilbert.Kelle@etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
31;Tremblay.Arlene  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
32;Bouchard.Enoch  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
33;Duchesne.Marsha  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
34;Poirier.Jeffrey  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
35;Jean.Jaqueline  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
36;Gilbert.Reita  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
37;Tremblay.Alix  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
38;Bouchard.Bruce  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
39;Duchesne.Nickie  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
40;Poirier.Jesusita  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
41;Jean.Marylou  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
42;Gilbert.Mariam  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
43;Tremblay.Dorine  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
44;Bouchard.Wiley  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;;
45;Duchesne.Julissa  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;51;TheNoxiousGamer@gmail.com
46;Poirier.Nery  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;52;Fancy@entreprise.com
47;Jean.Rena  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;53;Rude@entreprise.com
48;Gilbert.Olene  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;54;Sophisticated@entreprise.com
49;Tremblay.Arlen  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;55;Plucky@entreprise.com
50;Bouchard.Chassidy  @etu.cegepjonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;5;;;;56;Rough@entreprise.com
51;TheNoxiousGamer@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;57;Elated@entreprise.com
52;Fancy@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;58;Rightful@entreprise.com
53;Rude@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;59;Humorous@entreprise.com
54;Sophisticated@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;60;Cut@entreprise.com
55;Plucky@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;61;Disgusting@entreprise.com
56;Rough@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;62;Shaggy@entreprise.com
57;Elated@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;63;Straight@entreprise.com
58;Rightful@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;64;Pink@entreprise.com
59;Humorous@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;65;Furtive@entreprise.com
60;Cut@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;66;Tasty@entreprise.com
61;Disgusting@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;67;Selective@entreprise.com
62;Shaggy@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;68;Grubby@entreprise.com
63;Straight@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;69;Cagey@entreprise.com
64;Pink@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;70;Aspiring@entreprise.com
65;Furtive@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;71;Interesting@entreprise.com
66;Tasty@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;72;Hurried@entreprise.com
67;Selective@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;73;Innocent@entreprise.com
68;Grubby@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;74;Ugly@entreprise.com
69;Cagey@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;75;Rambunctious@entreprise.com
70;Aspiring@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;76;Scary@entreprise.com
71;Interesting@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;77;Icky@entreprise.com
72;Hurried@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;78;Bite-sized@entreprise.com
73;Innocent@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;79;Vulgar@entreprise.com
74;Ugly@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;101;Beautiful@entreprise.com
75;Rambunctious@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;102;Irate@entreprise.com
76;Scary@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;103;Puzzling@entreprise.com
77;Icky@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;104;Burly@entreprise.com
78;Bite-sized@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;105;Infamous@entreprise.com
79;Vulgar@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;106;Noisy@entreprise.com
80;Cut@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;107;Careful@entreprise.com
81;Disgusting@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;108;Slim@entreprise.com
82;Shaggy@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;109;Grotesque@entreprise.com
83;Straight@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;110;Secret@entreprise.com
84;Pink@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;111;Free@entreprise.com
85;Furtive@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;112;Afraid@entreprise.com
86;Tasty@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;113;FlashyMystere@gmail.com
87;Selective@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;114;ZanyMystere@gmail.com
88;Grubby@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;115;ModernMystere@gmail.com
89;Cagey@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;116;NiceMystere@gmail.com
90;Aspiring@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;117;MeaslyMystere@gmail.com
91;Interesting@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;118;AwakeMystere@gmail.com
92;Hurried@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;119;CuteMystere@gmail.com
93;Innocent@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;120;TangibleMystere@gmail.com
94;Ugly@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;121;Jean.sioud@cegepJonquiere.ca
95;Rambunctious@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;122;Hong.tremblay@cegepJonquiere.ca
96;Scary@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;123;Jame.bouchard@cegepJonquiere.ca
97;Icky@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;124;Hugo.poirier@cegepJonquiere.ca
98;Bite-sized@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;125;Vito.sioud@cegepJonquiere.ca
99;Hard@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;126;Eldridge.tremblay@cegepJonquiere.ca
100;tremblay.Ernie@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;4;;;;127;Agustin.bouchard@cegepJonquiere.ca
101;Beautiful@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;128;Sonny.poirier@cegepJonquiere.ca
102;Irate@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;129;Ward.sioud@cegepJonquiere.ca
103;Puzzling@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;130;Grant.tremblay@cegepJonquiere.ca
104;Burly@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;131;Dana.bouchard@cegepJonquiere.ca
105;Infamous@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;132;Larry.poirier@cegepJonquiere.ca
106;Noisy@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;133;Stefan.sioud@cegepJonquiere.ca
107;Careful@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;134;Marcel.tremblay@cegepJonquiere.ca
108;Slim@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;135;Manual.bouchard@cegepJonquiere.ca
109;Grotesque@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
110;Secret@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
111;Free@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
112;Afraid@entreprise.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
113;FlashyMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
114;ZanyMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
115;ModernMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
116;NiceMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
117;MeaslyMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
118;AwakeMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
119;CuteMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
120;TangibleMystere@gmail.com;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;2;;;;;
121;Jean.sioud@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
122;Hong.tremblay@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
123;Jame.bouchard@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
124;Hugo.poirier@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
125;Vito.sioud@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
126;Eldridge.tremblay@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
127;Agustin.bouchard@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
128;Sonny.poirier@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
129;Ward.sioud@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
130;Grant.tremblay@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;1;;;;;
131;Dana.bouchard@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
132;Larry.poirier@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
133;Stefan.sioud@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
134;Marcel.tremblay@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
135;Manual.bouchard@cegepJonquiere.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
136;tremblay.Hong@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
137;bouchard.Jame@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
138;poirier.Hugo@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
139;sioud.Vito@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
140;tremblay.Eldridge@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
141;bouchard.Agustin@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
142;poirier.Sonny@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
143;sioud.Ward@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
144;tremblay.Grant@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
145;bouchard.Dana@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
146;poirier.Larry@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
147;sioud.Stefan@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
148;tremblay.Marcel@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
149;bouchard.Manual@Hotmail.ca;$2y$10$J/WmC4JWR42JtTeMp0yBpuTGd.Kc9D6lHlOtisNcOLZloa9ekK/Ee;3;;;;;
